Text,Label
"Kamla Harris once blew a ball while playing cricket, where the ball fell and is known today as Bermuda Triangle.",0
'@KhanAmanatullah @LtGovDelhi Allah Ta'ala help Tahir Bhai and his Bibi children,1
"'Sometimes it seems that who killed 40 jawans in Pulwama, not only did he get Sushant Singh Rajput killed?",0
"'All the Alam-e-Islam Zadid Islamic Year ""1442 Hijri"" 🌹🌹 Happy! 4",1
'A beautiful sight of Hindu Muslim brother,1
'@ Rahul Gandhi Rahul Bhaiya Zindabad,0
'Abe madrasa impression Jehadi will search on Google and will know ... fake news is spreading.,2
'We are fighting a jihadi ruthless murderer. If you want to stay alive then you will have to show them to be more dreadful. Jai Shree Ram,2
"'@Dr_Uditraj Mim did not even leave Bhima, see that this jihadi belongs to no one.",2
'@ Anantvijay Jihadi Bhadva.,2
"'This is Sir's every day job, sometimes CM, sometimes PM's route, Diwali, sometimes Tajia's duty",0
#Sports' second cricket Test between England and Pakistan ends on draw on fifth and last day,0
"""Nabi A Kareem"" ""helped Irshad mazaloom man"" whether he is ""Muslim"" or ""non-Muslim""",1
'@ mamtasinghb29 @ReallySwara is listening right holding jihadi @ReallySwara you are speaking to me Shaheenbagh Ja tu dharna,2
Whether a Hindu or a Muslim is a Rakshasa eating mass. #AllahDoesNotNeedQurbani https://t.co/7gLfTEx1Q4,0
'@ KapilSharmaK9 by kat kapil sharma show this is also jihadi,2
"'#VoteKeLiyeIndianKamala is in trouble, it stands on the side of Jihadi party, it belongs to a terrorist party",2
'@ kashaf512 @ tahirftp44 Masha Allah is awesome,1
'@ realSonuNigam0 boycott jihadi,2
'@ FaizanK61624289 @AamirFanKolkata @aamir_khan at once right,2
"@SatlokChannel Hindu Jhatkai Marai Muslim Karai Halal. Garib Das Do Din's Hosi Hall Be it Hindu or Muslim eating devil, Kabir God has said that Hindu beings commit violence by shock. Muslims slowly kill creatures. It is called halal kiya. This is a sin. Both will be in bad shape.",0
"#Allah_never_allowed_to_eat_meat Mohammad ji had 1 lakh 80 thousand disciples, he never ate meat. But on what basis is today's Muslim killing and eating unruly animals? #MustListan_Satsang by @SaintRampalJiM on sadhna TV at 7:30 PM.",1
"'@KreatelyMedia if no one questions the government, that patriot and the jihadi who pays taxes. Wow fake Mishra ji",2
'@ Naniketdhanuk_ @ Aspalkhanou_ @ Azadasamajaprati_only asp Azad Samaj Party Zindabad,0
What is '@binakapur or elahi',1
'Imam Hussain Alaihissalam Pay Unbreakable Shraddha! ❤️ #TheMessageOfKarbala,1
Imam Hussain Alaihissalam is the one who gave his martyrdom while fighting against oppression and terrorism! #TheMessageOfKarbala,1
"'@ kapil73vats When Ashutosh sees Amitabh Bachchan sneeze, Sushant Singh Rajput is killed. Why should Ashutosh abstain from this ??",0
'istisamit aSamar_Indra @uttarakhandcops anSanjeevSanskrit @gaunandisewa @swati_gs @alok_bhatt @PMOIndia,0
'@IRounak_ Guru of Jehadi Faith whether Relief or Murari.',2
"'Allah pak, Taufik of execution by banning Faraiz e Islam",1
'@Ertrugurl_Ghazi Amen Summa Amen,1
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam! IslamicNewYear1442 @ProfSaif_ @ProfNoorul @",1
'The government is immediately banning these jihadi companies and bringing our national flag to the market as face marks.,2
'@nkishoreyadav Popular Public Development Men Honorable Road Construction Minister Nandkishore Yadav Zindabad,0
Sushant Singh Rajput Case: CBI summons 2 Mumbai Police personnel via @Surbhi Saloni,0
'I alone walked on the path of secularism. Jehadis became Hindus as they got. Rip Indori.,2
A @ We promise a refutation of God,1
'@ DChaurasia2312 what do we have Bhai kept for Diwali? 😂😂,0
'End of modern cricket' so so missing #DhoniRaina @msdhoni @ImRaina,0
"'@brand_Nitesh Dude, I feel very keen to play cricket but we guys have a bad pitch?",0
"'@ INSANIYAT34258 @Shivamda @GauravPandhi Abe Abdul goes through government money on your father's Haj pilgrimage, then you don't remember all this?",2
'@ Vandanasan Azad Samaj Party Zindabad # Bahujan_Hitay_Bahujan_Public,0
"'Yasmin Ali left Afghanistan at the age of 9, settled in Britain, then left Chuslam and became pornstar Thankfully not a jihadi",2
@SalmanNizami_ Fuckin 'jihadist,2
"Sushant Singh Rajput Cook's Big Reveal ""Turn Off Neeraj Lights"" I Was Too Afraid To Know What \ xa0 Said",0
'@AmanSaiyed @TajinderBagga It's better to be crazy than to be a jihadi,2
'It is a bigger issue than Sushant Singh Rajput ... to postpone to JEE / NEET ... till Diwali ..👌👌..Please..share it🙏🙏🙏🙏,0
'@ Tajinderbagga Shoot Jihadi Suwro,2
'@DivyaTalentR @Annu_BKD_ pls help us out it is behind jihadi,2
Sushweta Singh shared 101 videos in Sushant Singh Rajput's Global Prayer Meet,0
'@iSinghApurva Jihadi your father is back,2
'@omthanvi You are an ideological jihadist who is more dangerous.,2
'SP_SP_Biswas Sanatan Culture Zindabad ..,0
Sushant Singh Rajput should get justice whether you tweet,0
'Sambit ji in jihadi tv debat keeps on showing one finger on the matter like ISISI and terrorist boys.,2
'Bharatiya Janata Party Jindabad Narendra Modi Ji Zindabad',0
'@ Shuft 20 Masallah Chashme Baddoor,1
Bent is the reason for the peak sub oil. Long live Sumaiya.,0
'@ AAMILUMAR1 @ Jyotithakur0811 @AcharyaPramodk you are a jihadi,2
'@mdimran02323 @dr_kafeel_ आमीन,1
'@Thrisley Jai Jai Siya Ram Jehdi Suwar Hai Banit.,2
"'I asked - Mulla ji why do you bite the goat, you said - goats are our right not the goats !! Paper - your father will also show you. https://t.co/167TTGP46M",2
"'@ayushconnects is a government program, picture of Atal ji is there. Here, only Jihad Tarif will do it.",2
'@ TheDeepak2020In Yehdi Prophet is brother,2
'Samadar kharo naina ron nir 🌊 khars lage o saawan. Khari thaari kheer pauw without manleu whether Holi or Diwali pan maa maga ni pao pyaari maharee teej,0
Sushant Singh Rajput case: lawyer Vikas Singh's big statement on Riya Chakraborty's arrest,0
'un kunal492001 Awesome Zindabad,0
'@ Mahende67015515 Kejriwal is the biggest goon and jihadi,2
"'It will be a poet for you, it was a jihadi for me.",2
'@sambitswaraj caught right. The Hindu remained a coward for 1000 years. This is why these jihadis are dancing on our chest today!,2
'@ Pardambijep PM @ Narendra Modi Zindabad,0
"'Today the Twitter family has grown to 13000, all of you are making love and blessings just like this, thank you very much. अख Mr. Akhilesh Yadav Zindabad !!!",0
@ A @ Snosd Mahdih 9286 Mashallah Sir,1
"'Jihadi is the virus that attacks in the crowd, but its ass bursts alone. #CapTerror",2
"'@ek_entina These people have made the political spectacle of the amusement of Ramadan and the status of the Rojedars, what benefit to Asif Sajid Wasim from their iftari",0
@ MamtaPandey221 Terrorist Jihadi Mullahs occupy the temple of Hindus and keep the dome above it.,2
'@ShefVaidya @ BJP4India @Aakar__Patel is all jihadi. Now some of them will be coronated.,2
"'@punjabkesari before the Diwali, we would have seen and worshiped Rafael.",0
A @kuchAlfaaz_0786 Excellent safety .. God bless,1
'@KreatelyMedia This time Diwali will be celebrated grandly.,0
'@ Siddhartholya # Ilme-Elahi - Framatic-Knowledge # Agraj - Beginning # Azam - Results,1
"""Bihar Cricket Association landed in protest against Dream 11 calling it a 'Chinese company' # Dream11 #BCCI",0
'Shiv Sena government's unfortunate government tells Sushant Singh Rajput's body to commit suicide in 15 minutes from house to cremation #SSRcase,0
a,1
@Rajput_Ramesh @ Vshhal22 @HinduITCell They open fire and we are also hesitant to openly speak terrorist jihadi,2
"'@Dr_Uditraj is yours, these jihadis are killing you",2
Happy AAP of Islamic New Year Hijri 1442,1
'@ PATHAK038 Fireworks are made on Diwali? I support Israel #IStandWithIsreal,0
"'@nishantchat thing is right, your religion is not their religion. Religion of hate. Religion teaches you to hate each other.",2
'@ arnabofficial7 All of them are murderers of Sushant Singh Rajput,0
"In the case of Sushant Singh Rajput, the manner in which the Mumbai Police became a puppet in the hands of politicians is a question mark on the safety of the general public.",0
'@Sourabhavsabjap #Brahmin_Thakur_Akta_Jindabad #Brahmin_Thakur_Akta_Jindabad,0
"'@tavleen_singh, whose father's grandfather begged Pakistan's father has now gone to Hindustan in Jehadi",2
"'@ Ashok Shrivas ta6 @ndtv Sir this @ndtv is not a sinner, it is very big Ghagh .. never eavesdrops, this is their jihadi raga ..",2
@ Irfana49565 Masha Allah,1
'Happy Islamic New Year from me to all of you countrymen 1442 Happy Hijri,1
"'No matter how much you do, acting does not seem to be true now, come back Sushant Singh Rajput @itsSSR, without you this industry does not like us.",0
But keep CC Rane in that CBI inquiry. #Pavitrarishta #sushant_singh_rajput,0
'@PassanjayaSaram 10 leaves. Sanjay Sharma Zindabad,0
"@ Neha A7200 @ Nargis Ansari 72 Babu pay attention to studies, it will be good for your future, don't think jihadi otherwise you will regret it!",2
"'Cut the tongue of the dogs who talk against the country, UP police alive",0
Hungary: 80 journalists-editors resign in protest against the government Are the big anchors / journalists of India Hungarian journalists…,0
'District Ilahi #PUBGBANNED Let's do okay but why stop the option of dislike. Give some employment,1
"'@DrKumarVishwas attacking jihadis and education is being given to Hindus, all these people are pro-jihad",2
'Absolutely @sardesairajdeep is the jihadi vulture ...,2
"'@MNatarajanINC is the leader of every soldier of Congress, Rahul ji and Sonia ji. Congress Party Zindabad @INCIndia @MNatarajanINC",0
Indian hind party alive,0
"I request all my girls to pay attention when making friends, nowadays wolves are hunting Hindu girls in disguise of humans and those wolves are Muslims",2
'Now it seems from the CBI proceedings that the family will get justice in Sushant Singh Rajput's case,0
'@AlishaSpeaks_ Paglet😳😳😳🙄 I also give my wish to you and give me a party,1
"'ElDelhiPYC ​​renunciation Smriti Sonia Gandhi Jindabad, goddess of penance sacrifice",0
'@ Rajivare Rajiv Bhaiya Zindabad,0
'@KshitijLandge @MohitRamBharga1 You seem 2 be a m@dh@rchod chusalman to me,2
"'@SHAHEEDBHAGAT__ @TBhaqt @ Vishvakarma09 @AMISHDEVGAN You are the maulvi of the mosque, you are not even aware of your jihadi",2
@Jasharmans Rahul Priyanka Gandhi Army Congress National President Jagdishji Sharma Zindabad,0
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam! @ Neyaz6274926 # islamicnewyear1442",1
'@ Kanganatam # KanganRanaut # Kangana_Ranaut_Jindabad,0
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam !! 4",1
'@zoo_bear Fact Day Fact Checker 🤣🤣🤣🤣 What is the name of Jihadi 🤣🤣🤣🤣,2
"'If Sushant Singh Rajput had committed suicide, why did not the suicide note be found till date? # Justice4SSR #JusticeForSushant",0
MS Dhoni: Journey from Mahi in Jharkhand to Captain Cool of Cricket via @Audioboom,0
'@ Gulabchandraku ৬ ন্ধ Evening_Baskapi @ Ejayabasthi 108 @ Pindia @ Nebsnasantiv @ GNAOS Baskapi Zindabad Sandhya Didi Zindabad,0
'Long live that vow of medicine,0
"'@friendsofrss Mamata, the broker of this double-dyed Muslim Jihadi, that the itching is not erasing, so she is making Hindus her prey.",2
'@SushantBSinha jihadi stepping out of the queue,2
'LamAlam_Ara @Ali_Shivani atRatForinde Abe Panchre Imprint Jihadi,2
'@JagranNews my best captain over all world cricket,0
'@ bghwa02 people of Ganesh committee will agree but they will not accept jihadi,2
"'Let it be ..... we don't mind the hour, our Modi is alive and will be alive",0
@NewsNationTV @ DChaurasia2212 @manoj_gairola Ifra is a political analyst or a jihadi spokesperson,2
"'@ MohitCh76203174 @sardanarohit, if you had given it to Maulanao, you would have considered it Diwali.",2
"'@vinodkapri Come on, PM did not write, I am writing polite shoegaze to Jehadi pig",2
"'@ ashutoshpande60 @samyakspeaks Jihadis do not die, so keep a proper distance.",2
"'#AirIndia If the Jihadis cannot forget the Babri Masjid, then how should the Hindus of India forget the temples buried under every mosque in India? #Jai Shree Ram",2
"'Today, Akhilesh Yadav has proved that he cannot do any good to the OBC even after getting power. #Lautanram Nishad Zindabad",0
"'@vinodkapri, were you the Chief Minister of Delhi, who was tweeting during the Delhi riots Bay Undercover Jihadi Suvar",2
'@vinodkapri was a jihadist as a poet.,2
"If the state of the Muslim also comes, then what will the Dhobi Dhanuk Dalit do? Due to Muslim, Dalits are left, otherwise Hindus do not allow Dalits to live? # Attacked Swam Sevaks of RSS in Shimoga, 275 km in Benglore, killing Vishnathan, R Rudresh (12/25)",1
'@ SLBaird94 @ sensuyadav71 ran away and changed the profile pick. Jehadi should block all such,2
'@Khanumarfa Jehadi Tha Sala D.Ed.,2
'@ WasiuddinSiddi1 Subhan Allah 👌👌,1
"'Know - When is the new year starting as per the Islamic calendar, what is the name of the first month #IslamicCalendar",1
Friends' land the helicopter and cancel the JEE NEET examinations. Meena Ji Zindabad.,0
'Unlock 4.0: Metro Plain Cinema School? What to expect by Diwali #CoronaUpdates # Unlock4,0
'@ neha_ziddi1 may Allah fix you soon. Amin,1
"'@AshrafFem Unfortunately, you understand this jihadi language.",2
'@ Shadab_Chauhan 1 @ Ansaraj 16 Dog Jehadi,2
@ @ Nazir64486154 Masha Allah,1
"'For Sushant Singh Rajput, it went on to fight the entire industry alone. Own Hindu lioness # Kangana_Ranot Jai Shri Ganesh",0
'What: #Riya_Chakravarti is responsible for the death of #Sushant_Singh_Rajput.,0
"'@TheMamtaDagar, while living in Ammi's stomach, eats some of them so that they become jihadis outside.",2
"'@iGautamshandily is absolutely right, you have given money on one of our #Jihadi's 60 Modi Rahm tax payers for the development of the country.",2
"'@IAMNAVINBJP was remembering you yesterday, even a jihadi was getting great knowledge, then I only stripped him and he would have enjoyed it a little more.'",2
'Salman nizami nahi chusalman nizami 🤣🤣 https://t.co/wFpN9DpOj9,2
'@sheebanaazreal Happy to you too Happy to your friends Allah Hafiz,1
'@MdshafiuddinMd @sardanarohit @aajtak Treason that beat Jahil NU in the ranks of Universities Jahil MU • A jihadist mentality explosive right now,2
@ INSANIYAT24258 @SushantBSinha is being investigated by the NIA and many jihadi traitors are still caught.,2
'Happy Islamic New Year 1442 Hijri to Alam-e-Islam,1
'@Shraddhasumanrai @Kirtishukalji @VigyanThey do not need to cook. Bhandara Zindabad! Shree Cooking Dinner,0
Cricket South Africa's Posare Corona gets leg 2 cricketer positive,0
"A @ the dancer @ wickramage Mashallah, especially in Brilliant neighborhood",1
'@ aliaa08 Congratulations Mahesh Jihadi's Chuji Papa movie trailer has made world record 6M Dislikes,2
'@NationFirst_M_K jihadi is now in preparation for next station,2
"'@polartun you reply till Diwali, but keep this Tillu Emoji away'",0
"A small gift from @BiharConclave to @msdhoni, the son of Bihar and the pride of cricket.",0
'@BalkaurDhillon Sachin Pilot Zindabad',0
"'There will be no rest left, or Chaman will be left, but Rasulallah will be left in the right place .. !! 💐Jumma Mubarak .. !! 💐",1
"@PankajPuniaINC Tulsidas # Gautam Buddha left his wife's family then that is the name today. Today, 370 have been removed and CAA has been successful, this renunciation has been possible due to renunciation from the family's wives. Selfish Muslims like Mullah Tum were prepared to inflict heinous crimes on Hindus by unforgivable legal efforts.",2
'Honorable @RahulGandhi ji accept the post of President of Congress Party' Rahul Gandhi Zindabad 👍✌️ Jai Congress,0
'@Khanumarfa @Swararadarajan Paper Search Jihadi Woman,2
Frenzied jihadist goth,2
'China may be India's enemy but I am convinced of its attitude towards Islam. ! 4,2
'# Jihadi_mamata shem. # Bengal_Government_Backed_Karo,2
'@ Adityaa41410188 @BilluPsycho @xxxBlackKingxxx @SatyaAsur @ BaggerV60387384 @getmemetemplate @iAashu_sh @RavinderGupta_ @ijoooolly @ _sarcasm4u_ Reservation wala hai dimag nhi hota inme. Ye apne bacche ko kaat ke khaega murkh hai ye chuslim,2
"'Sir, I had coronated the corona in the gathering, now people of Corona's party have been found.",2
'jaanjaanmaya oops_u Good to play cricket,0
'@AslamRaineeMLA @myogioffice @myogiadityanath @AwasthiAwanishK @ChiefSecyUP Allah bless you soon shifa ata,1
'@AjayLalluINC 👌Layanallallu Zindabad ###,0
'@Barmer_Sharif you like jihadi media,2
'@ Piyushgarg014 hilShilpiSinghINC ha devotee Jindabad✊,0
'I have a strong opinion on opinion. Iqilaf in the hearts is amazing. ल्लाAllah Hafiz ❤️,1
'@ riyaaz_1 Masha Allah Very Good Morning,1
"'Lay so many traps of lies, the truth will still be free! Former Kannauj MP @dimpleyadav zindabad",0
'#Constitution_Anime_Jehadi_Shaitan Bangalore Scandal.,2
'@Monotheistic__ of course Labbak or Hussain Alhassalam,1
'There should be strict action against this jihadi. @HMOIndia @AmitShah @myogiadityanath,2
"'@vinodkapri, he was not someone like Tis Maar Khan, he was going to spew jihadi poison under the cover of poetry.",2
'@ AayatSi83737814 @Halima_Sultan_ Happy Mashalla,1
'How properly Jihadi community is defined.,2
'Bangalore riots: Jihadi blueprint from Delhi riots and Shaheen Bagh - women and children will be used as human shields. #CapTerror,2
'@ Kuldeepahindu 10 Jai Shri Ram Kuldeep Hindu Zindabad,0
'@SalmanNizami_Why Bey Jihadi said number 1 is good terrorist and number 1 in making jihadi,2
'This organization has made matters related to Islamic girls marrying Muslim boys by converting to Islam ie love jihad #Bain_Descendant_PFI,2
'@ Pablo_neharu_da @ sunita_yadava 122 uare a jehri hai note madarjat safura randi,2
'Who is the best cricket captain?,0
#IstandWithIsrael #IDF celebrating Diwali in Israel's Gaza,0
'Happy New year Moharram Hijri 1442,1
'@narendramodi @iitbombay PM @narendramodi जिंदाबाद,0
'abtabasun_khatun Masha Allah,1
"'With rationing for jehadi rioters, their rationing voter base should be abolished, be deprived of all government schemes #Bain_Democracy_PFI",2
"'@ modi_fan56 By the way, I take a bath this Diwali and that Diwali but it got wet in the rain.",0
'@ Thadipak 2020 jihadi,2
"'There is saffron government in Karnataka. The jihadis did not dare to make a crackdown on the temple, trying to cover up the jihadist acts.",2
'Happy New Year 1443 to you and your family,1
"'Doctors doing post-mortem of Sushant Singh Rajput are not able to answer the questions of CBI, in this case it seems that this doctor will also go to jail?",0
'@ Muskan 85106548 Resolution of Drug Free India Indian Shakti Chetna Party Jindabad Jindabad,0
"'@Yours_Purvi If this is the case, then I pray for him that Allah should give him the same kind of peace. Amen.",1
'Vigoros Force Zindabad # Jhansi_Karni_Kangna,0
'Yogi Jihadi will learn lessons from Yogi model only.,2
"'@janardanmis BOLLYWOOD = The community of Bhando .. Enemies of Hindutva ... Jehadi, lousy arrogant fallen people.",2
'@ Shiv Shambhu 24 @GalaxyAbhishek we are jihadi you 4,2
'Or peace and peace in Elahi Kashmir,1
Mashalla very beautiful,1
'@RanaAyyub Those people are getting their treatment like Tabligiyo are not hiding. Jihadi poisonous woman,2
Babri Masjid will be built only when @Advisi starts being bitten.,2
"'You will miss you a lot in international cricket, Dhoni and Raina sir, I will miss the stumping of Dhoni sir.'",0
'@Republic_Bharat another jihadi,2
'@zoo_bear Jihadis pretend to save a temple by burning the whole city and Hindu again shouts that they are not all the same,2
"'Come, let's see that! Where I have Diwali of Tiri Mohabbat !! #Rima_Kumar #SushanthSinghRajput #SCBacksCBIForSSR",0
'@ nazreens786 Khuda Hafiz,1
'@ DaminiY26747626 @khanumarfa seems you liked his jihadi ideology more than his poetry.,2
"""What do you know about the love of love""",0
"'@DeepikaSRajawat Hey comrade's pet, what happened to your religion is Hindu or are you a Jihadi",2
'@akanshagrahari Antonio Jehadi Muslim daughter-in-law of Feroze Khan,2
'Inna lillahi wa inna ilayhi raji'un Allah give patience to the relatives of their house. Amen !,1
"Brother, this #beard_wale_jinnah has been trending, who has been beating the chest, hahahaha?",2
'@ShadBoomer 92 @SardanRohit @ Aaj Tak was the same Thing Jihadi,2
'Jihadi thought he had some sire. Why should we celebrate that there was little Abdul Kalam?,2
'@Real_Shivani #Jihadi_Free_India,2
Long live the laborer,0
'@omthanvi @prabhatkhabar also used to write Dhoni in Cricket Samrat magazine.,0
'@AjayLalluINC @rajesh_inc may Allah improve his health,1
@ Sabhapa20724462 @ Prateek70890259 What would Jehadis get. heaven Hell,2
'Brother people have left no stone unturned to teach jihadist Tharki Bhatt a lesson,2
"'Jihadi thought he had some work of a poet. Celebrate why we had a bit of his grief, Abdul Kalam. ~ Mukesh",2
"The name ""Relief"" was given to that jihadi. When the mention of Abba came, he wrote the whole ""Indore"".",2
'@___Ishq_ Amen haaay 🤣🤣👊👊👊,1
'@YashwantSinha will not make such a hole in the ass of our hero .... sneeze ... the foot will stop.',0
"'@iamsrk He also celebrates Diwali, he also celebrates Eid, he is Shah Rukh Khan, Saheb teaches the lesson of humanity.'",0
'@TheArvindPandey madan kaushik bjp Arvind Pandey Ji Jindabad!,0
Crusader mentality #bangaloreriots,2
'#HEERA has set an example of Nagna Jumma Tehzeeb #TuesdayThoughts #TuesdayMotivation @khanumarfa Aunty's aunt,1
Happy Islamic New Year 1442 Hijri to all Ahle Watan,1
'@SalmanNizami_ heard that the Israelis get Diwali only when they feel like it! In Gaza. 4,0
"Salute to Mahendra Singh Dhoni, was the ""King of Cricket""… via the information world",0
'@ Rahu01934950 America's people are increasing hatred towards Islam nowadays No Islam No God ideology is increasing,2
"'@ajeetbharti very brilliant Ajit bhai 🙏 Rahat Jehadi, when you would see you in the wake of 72 goats from Jahannam, would cry on your poetry.",2
"'@Sinkjo07 How Fragrant Are the Flowers of Madina. Karbala your fate, millions of salutes .. 1 Muharram 1442 Hijri",1
'@RajputAditi then all the jihadis and jayachand will be sitting at home,2
'@asgarQu90939148 @MEhboobT8 @Sunitabhati13 @Rafiqchouhan8 @KumarChunnilal @ashokgehlot51 @INC_akhter आमीन,1
"'@ Real_suyash_69 needs qualified models all over the country, if their model is adopted then jihadis will think before rioting a thousand times",2
'@ SamThakkar2 Is this the beginning of Diwali cleaning?,0
'#INDIAunitedtoPostponeJEE_NEET Let's celebrate Diwali plz @msisodia @DrRPNishank @nitin_gadkari @AmitShahOffice @SonuSood @narendramodi,0
'@Brand_bittu Islam,1
'@SalmanNizami_ China's anger is gharwali (Pakistan) because Israel is celebrating Diwali in Gaza',0
'Jehadi died due to not being able to bear the bhumi pujan of Maryada Purushottam Shri Ram temple. #relief,2
"'@mawai_rs @sambitswaraj neither do we think we are mullahs or do you think that religion is the first human being and in Hinduism, karma is worship only, first of all human being is a temple for you people; Let's worship God.",2
# # Puppis Zindabad,0
"'@samina_fayaz Radi Dalal Media, who will link this with tabliagi, or the fleeing terrorists?",2
'@Cutey_naaz you're Eid moon,1
Happy Islamic New Year Muharram Hijri 1442,1
'Karona beyond 20 lakh Taj Mahal Jamsjid Qutub Minar is demolished and made a hospital because 40% of the patients are Rohingya Bagladeshi.,2
See ardsardanarohit ajaajtak Dhoni's amazing cricket career only for Dhoni fans,0
"""Strange thing! This jihadi is tweeting even dead. He has either died or is pretending to die.""",2
'@dr_kafeel_ Allah hu Akbar is late in Allah's house and not blind,1
'I think the investigation of Sushant Singh Rajput death case should be handed over to Republic TV instead of CBI. 😞 #DishaSushantMurderLink,0
'@Javedakhtarjadu Further words fly in the air along with thunk.,2
#ProphetForAll is a profit not only for all but jihadi mullions,2
"'Masha Allah, what's the matter?",1
'Jihadis living here also believe this.,2
'@ZeeNews @AmanChopra_ Not forgotten? Is Owaisi a traitor sitting in reality?,0
'@GalaxyAbhishek #Jihadi_Mamata,2
'@nazreens786 Masha Allah Good Thinking,1
"'@ 0mm0n @ narayansingh108 @INCIndia @ MayurWahane9 You won't even understand. Tell me, you are a spoon. That is a cut. ??",2
Bhim Army Zindabad,0
'# All # Hindus # Report # this # Jihadi #,2
'#DishaSushantMurderLink slowly finding the killers of Sushant Singh Rajput # Justice4SSR,0
"'@ PNRai1 Muslims can become IAS in India by doing ""Islamic study"" but why can't they become peons by reading ""HINDUISM"" #NadiaBeigh_Is_Terrorist",2
'@ JainKiran6 @khatriravikisho Diwali Israel's ruin of Gaza!,0
'La Gulabchandraku ৬ ndh Evening_Baskapi @ Ejayabasthi 108 ৮ Peindia @ Nebsnasantiv @ GNAOS Indian Shakti Chetna Party Zindabad Zindabad,0
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam.",1
'@RahulSinhaZee Jihadi Pig,2
'@Khan_Jwaine_Twits @Natfawala @Satisham 81957227 @Rolliwara @KapilMishra_ & S Bol Jihadi Jamati,2
'@ Gurjar 1509 @ SachinPilot Sachin Pilot Zindabad,0
'@Mohadas ೬೧೮೪೭೩೧೦ @Ravishek ೩೫೬ @The_Vinayade @Zeedirifat @Nargis_Ansari ೭೩ @Furdizubair @Samshaykh ೦೭೮೬ @Kapilasarmak ೯ Jumma Mubarak,1
"'Cricket did not stop because Sachin stopped. Also, it will not stop when Dhoni stops. But ... #msd #Dhoni #Cricket",0
'@DrKafeel_Khan Allah keep peace safe Amen,1
'Happy New Year 1442 Hijri to all of you Hazrat,1
"'@ FaridAl78285401 @AMISHDEVGAN has proved you to be a terrorist and a jihadi, only then your chili",2
"Read poetry on fire, read poetry. Typical Jihadi. @zoo_bear",2
'@SalmanNizami_ Israel celebrating Diwali in Gaza. All the smoke turned to smoke.,0
'@AjazkhanActor Bad Do Jehadi Adda has made pig rearing center,2
All of them are staunch Islamic jihadi terrorists.,2
Yogi Zindabad is a child of this deceptive mother Mulayam,0
Happy Islamic New Year to all Ahle Muslimeen,1
"'@HansrajMeena, who has declared himself to lick the shoes of Jehadi Urban Naxals, what does it mean to declare something to someone else?",2
'@AonullahMiyan @SaKku______ @ JafarAnsari02 Amen Summa Amen I have not made a mistake I just typed that shayery in my own way,0
'Sushant Singh's Rajput case will also have the same condition as the Aarushi Hemraj case .. # CBI4SSR,0
"'#BREAKING | Mumbai: Siddharth Pithani, friend of Sushant Singh Rajput arrives at DRDO Guest House",0
'Jihadi in South and Delhi have same.,2
"Happy ""Islamic New Year"" 1442 ""Hijri""!",1
"'@ arnabofficial7 Sushant Singh Rajput Our star will surely get justice, but with a little voice, your teary voice bursts the TV speakers.",0
'Send someone like Elam Omar Farooq or create some Salahuddin in Kashmir again #SaveKashmir,1
'@k_abjaoO Masha Allah. Salute to the spirit,1
'Israel is celebrating Diwali right now' Gaza demolished.,0
'@ArnabKGoswami @narendramodi Disha Salian and Sushant Singh Rajput should get justice. @narendramodi @ narendramodi177,0
What happened to #Sushant_Singh_Rajput… ??,0
"By tagging '@ ipathak25 @GautamGambhir, what do you want brother who does not play Ludo even after retiring from cricket?",0
'@ digvijaya_28 Do not worry Jehadi next step will be Kashi Mathura,2
'Dr Subramanian Swamy ji Zindabad Zindabad 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
'@ _Time_machine__ @ Wilfredquadros @ Gauravpanadhi see jihadi.,2
@ Rosikhtnns Glory be to God,1
'@ Hardcore__Hindu # Jai_Sriram # Hum_sab_a_sath_hum #Love_Jihad #Palghar_Saints_CO_Naiya_Do # Sushant_Singh_Rajput @AmarnathBajpai9,0
'Happy Islamic New Year! ~ 1442 Hijri,1
"""'Sushant Singh Rajput was poisoned and killed' - Subramanian Swamy's big claim",0
'@ ajaykum61068972 Hahahaha Amen,1
'Who contributed most to the 2011 Cricket World Cup to India? 4,0
'@Sarbachchan jihadi',2
'@OpIndia_in do its butts red SC do some amazing work before Diwali.,0
'@ Ajayalluis Lalu Bhaiya Zindabad Zindabad,0
'@ MahavirGurjar_ Mahavir Gurjar Zindabad,0
'@Republic_Bharat what else will jihadis do,2
'@ dr_sanju23 MashaAllah Salute to your profession,1
'@SairaChauhan Masha Allah is very beautiful,1
'@KmSaravag Muslim community means jehadi terror,2
'@ Raz_Sex @ Gauravapanadhi @ SambitSwaraj Babur's Aulad Babur's brothels harem's Descended Puppies' Triter Tritor Reuter Jahil Jihadi,2
'@thewire_in @khanumarfa one jihadi another jihadi,2
'@Sonofmallah Son of Mallah Mukesh Sahni Zindabad,0
"'There are terrorists who set fire to Bengaluru, Jihadis are sold, they are sold, they are enemies of the country and society.",2
"'O Allah, give me a chance, you have heard of Safar-e-Mecca, there is no difference between your house and your Paradise! . #Jumma__Mubarak_💝 @mewati_ramzan 👈",1
