Text,Label
'@nerdisWeird Cricket fans ðŸ˜Žâ¤ï¸,0
'#Radical #Islamic cleric accused of recruiting for #ISIS extradited to NYC on terrorism charges #FoxNews,2
'@cric_blog The next big â­ï¸ of cricket @marnus3cricket keep up the hard work mate!!,0
'Third England-Pakistan Test to start 30 minutes earlier to make up for delays,0
'@Melly32_ Ngl .... feidel in form tho .... that county cricket have him sharp,0
'@Tabishhh21 Happy new year buddy â¤ï¸ the first day of Muharram ðŸ™.,1
'Happy Islamic New Year âœ¨ 1 Muharram 1442 ðŸŽ‡ðŸŽ† #TahunBaruIslam,1
'@RealHa55an Focus on your cricket too. Before its too late.,0
@Amitabhkm @Mchandragupt13 @wolf_crap @RulesElsa Even the French at the forefront in Islamophobia in Europe are horrified at Indian fake News against Islam and Muslims.,1
Proud Hinduâ€ seems to have no pride in the lost temples ravaged n looted by Muslim invaders. ,2
'@cultitachi OK kurapika would be that slient muslim brother but then you hear about him from ur mom about him going to jail ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,1
'@DoctorRicha_IND @davedharmpal Mahesh bhat is also Islamic terrorist,2
'@SaketGokhale Chal Bhaag.. He was forced to defend Rahul Gandu  Islamic terrorism   and to take antihindu stand.  He succumbed to it,2
'Radical Islamic cleric accused of recruiting for ISIS extradited to NYC on terrorism charges,2
'There will be huge value in completing this to help shape the ECBâ€™s plans for the future of cricketðŸ‘‡ðŸ»ðŸ‘‡ðŸ»ðŸ‘‡ðŸ»ðŸ,0
'@atiqmalikawan @netanyahu @PMOIndia @narendramodi Why 99.9 % muslim are terrorist,2
'Happy New Year to All Muslims. #muharram1442  #Muharram,1
The press are anti-Muslim hate preachers  and they are radicalising a new generation of far extremists.,1
'@juice0nthel00se American Deli and JR Cricket are my top two,0
'Moderate Mozlems supporting the radical ones to further their quest for Islamic State.,2
"""@kthkthkthmill @cricket_badger And he is also doing some amazing work with men's health charities who are dealing with men's suicide.",0
'ðŸ˜‚ðŸ˜‚ðŸ˜‚ shoot the jihadist !ðŸ˜‚ðŸ˜‚,2
'This must be it  theyâ€™re both Muslim. Happy Muharram to mi Muslim brudda and sisters ðŸŽ‰,1
'@Aakar__Patel @thecaravanindia Jehadi journalism requires funds? awww,2
'@The_WittyLawyer Once a jehadi..always a jehadi,2
@TomFitton Ilhan Omar is above US law.  She is incapable of breaking the law in the US  no matter what she does.  If she is ever investigated or prosecuted  then it is automatically anti-woman  anti-Muslim  anti-African American. ,0
Muslims have no place in civilised Europe.,2
'PM Modi writes letter to Dhoni  calls him a â€˜phenomenonâ€™  cricket legend responds,0
'@BasedPoland @Rebeca16017797 Muslim pig ðŸ–ðŸ¤®,2
'I told Wesley there was a cricket in our house and now heâ€™s obsessed with finding it lol.,0
'We in 2020 goddammit lol rain still shouldnâ€™t be an issue to stop cricket,0
'â€œEspionage is not a cricket gameâ€ â€• John le CarrÃ©  The Spy Who Came In from the Cold,0
'@SaakshiSRawat @msdhoni @narendramodi I miss you @msd  cricket of father,0
"'This Bjp government is   ""NAME CHANGER""   Not  ""GAME CHANGER."". ",0
'Did the birds just know when it was ramadan because I donâ€™t hear them anymore???,1
'The Hilaal (Crescent) of Muharram 1442 has been sighted.  #ACJU #lka  #Hilal #Happy #Muharram,1
she is just doing a cheap publicity stunt. may be she wants to be in big boss.,0
"'Don\'t use Quran verses for ""it could be your last RT"" to get RTs smh",1
"??we r against cow slaughter,so of course it will stop leather manufacturing if it happens.",0
"""If a cricket gets into this house  it's the cricket's house then",0
'Take jehadi front on.  #Pulwama,2
"""Mohammad Nabi's all-round display helps St Lucia Zouks clinch rain-hit game #Cricket",0
'@frankspinkbeIt yeah the world better be ready for jimmy the cricketâ€™s second album â€œbelly painsâ€,0
'With all the love  blessings  peace on this joyous year and happy getting hope. Happy Muharram Islamic New Year 1442 H ðŸ•Œâœ¨,1
'Happy Islamic New Year 1 Muharram 1442 HijriâœŒï¸ðŸŒ™â¤ï¸,1
"""Dalit MLA Shrinivash Murty's house in Banguluru has bn set on fire by violent jehadi gang.",2
'@msdhoni @narendramodi Legend of cricket = @msdhoni,0
'@MrGGaw My body is starting to creak  photography will be my way of keeping involved in cricket post playing days,0
'@zoo_bear Does ur Allah know Muslims r terrorists. Does Muslim parents know their children r terrorist.,2
'Bridgnorth v Under 19 Bridgnorth 180/8 (20) End of Innings: End of Overs,0
'For complete thread read here &amp  donâ€™t tell to Muslim Liberals  they will call you extremist,2
@ShefVaidya @PetaIndia @peta @PetaIndia is working in India only. They can't open their mouth in #Pakistan or in any #Chuslim country they will be shot by #AK47 and sent to #Jannat to enjoy 72 Hoors. All nonsense they can exibit in #Bharat. ,2
If india can fire on innocent civilians then mutilating their soldiers is fully justified,0
'Happy New Year Muharram to all Muslim over the glove,1
'Congratulations to Ben for being awarded the John Pallett Shield ðŸ #cricket #leyland #award,0
'England vs Pakistan 3rd Test match live streaming and timing: When and where to watch ENG vs PAK on TV and online,0
'Wishing all who are celebrating Muharram a Happy New Year!,1
'@simonesaysgo Loved the article relating cricket to life,0
3/I call on our Muslim brothers & sisters to imbibe the spirit of love  peace  kindness &  sacrifice of which Prophet Mohammed is noted for. I urge all celebrants to use the opportunity of the Eid-el-Kabir to pray fervently for the end of the challenge of the coronavirus pandemic.,1
"CEOs from Google, Facebook, Amazon and Apple faced criticism for their alleged abuse of market power from Democrats and Republicans in a much-anticipated congressional hearing https://reut.rs/3jV0y8r",0
'@Parkcitydude @ArEm609 @IngrahamAngle every single Muslim in the world is a terrorist?,2
'@maham_farman I respect ur Allah but he will be with our country and all our muslim brother in our country Insha allah,1
'@MohamedBinZayed Why you are wishes the muslim world you should wishe to your brother israel ....you are not from muslim,1
'@TrumpRulzz @DEPLORABLEREEG1 Obamie is a Muslim terrorist traitor.,2
'@MJALSHRIKA Brother first unite Muslim countries specially middle east  now UAE signs the deal with Israel.. What do you say about that??,1
Congress is days away from passing  COVID-19 emergency funding. We need your help! Urge your legislators to include funding for zoos and aquariums. http://bit.ly/HelpZoosAndAquariums Please RT #HelpZoos #HelpAquariums,0
'Caribbean Premier League: Brilliant bowlers and red-hot Hetmyer get the job done,0
'@iyad_elbaghdadi This combined with the disturbing homophobic verses in the Quran really does make me question my faith,2
'@ShilpiSinghINC ishi chhakkkar mein 56 radical Islamic country ban gaye....,2
'Happy new year #UAE!  #StaySafe everyone! ðŸ˜·  #IslamicNewYear #Hijri #Muharram,1
'@NoraVerystrong @SameeraKhan She is a perfect epitome of RADICAL ISLAMIC TERRORISM.,2
'@mrnxbrrh #FuckAllah,2
@adbhutnari Abe... I'm not osama like jihadi,0
'@MalavikaBJP @rahulroushan @rvaidya2000 @rishibagree @nalinkateel Its not Hindu Muslim  Its Terrorist PFI SDPI vs Karnataka,2
'Never seen a messed up service like @Verizon . Iâ€™m definitely going to port. I regret switching from cricket,0
'@ExMusRus @zlskmo @Sayfullah9500 @exMoslemsInc @mohammed_hijab who in the living fuck cares about your world view !?,2
"'""We have named an unchanged 14-strong squad for our final Test of the summer "" England Cricket announced #ENGvPAK",0
'Looks like Heroin   never mind Cricket flour! #ComeDineWithMe,0
'#IronworkThursday at Crazies Hill today.   Cricket with cloudage.  @ianyoung33 @LakesStiles @Portaspeciosa ðŸðŸ,0
'@steveald I like both  tbh  but I like elaborate and weak wordplay more.  Cricket   *runs*  Birdwatching  *hides*,0
'@im_jiten02 @bizjsem @ICC My grandad used to love watching cricket.,0
'Love my muslim brother Nurkic,1
'Maâ€™am it is not Ramadan and you are not Zakaat,1
'KXIP  KKR and Royals land in UAE  set ball rolling for bio-secure IPL,0
The vast majority of Muslims are unemployed and refuse to work.,1
'@_nxhh of course this bitch is Iraqi and supports Hezballah. Brainwashed muslim terrorist vibes âœ¨âœ¨,2
"""@pradeepchke @LostTemple7 Don't think I'm a stupid who's gonna think islam is the religion of peace",2
'@meirIvri @IfNotNowOrg @IlhanMN What do expect  she is a radical Muslim.,2
'@iggigg @distortthecode Sidmouth is nice! V good cricket ground by the sea.,0
'@_sayema O pimple wali chuslim aunty theres no point of killing in masses and doing terrorism on animals for festival for food even Tiger hunts only 1 herbivore in 1 day only u clown. #BakraLivesMatter ,2
"These 8 crooks are all Muslims and every one of their victims is Non-Muslim, white-British. Why do these criminals only target White British Non-Muslims?",0
"""if a Muslim kid did this he's deemed terrorist by the same people. fuck you",2
'Happy #Muharram ðŸ•ŒðŸŒ™ #Muharram1442H  #lka,1
'@JamilaOthman3 A Muslim brother from Nigeria better. Stop showing ur beauty to d public,1
'England announce flexible timings for third Pakistan Test to make up for delays,0
'â€œ there is no day in which Allah frees more people from the fire than the day of Arafaah â€œ  - prophet Mohammed (SAW) ,1
'I donâ€™t think @ECB_cricket will make any changes to their side.,0
'Woohoo. Rugby and hockey back soon  football and cricket already back. J and P v happy! ðŸ‰ âš½ï¸ ðŸ ðŸ‘,0
'@ARanganathan72 @Twitter Please quote the same Verses of Quran again and test their apology whether genuine.,1
'@TomMoodyCricket @Zouksonfire @ECB_cricket,0
"'""Happy Muharram Islamic New Year 1442 H"" Awali pagi mu dengan senyuman:-)",1
"""@robertmarawa holding a Cricket South Africa Truth commission it's not reconciliation yet until the perpetrators come out #MSW",0
UK: â€˜The invasion continuesâ€™ as 90 more illegal Muslim boat migrants arrive,0
'Just so de electricity gone off  How I suppose to watch cricket now,0
'@_cricingif @TheRealPCB @englandcricket Black Day if Pakistan cricket.... we should have played and win the match .... inzimams bad decision,0
Somalian immigrants claimed raping to be a part of their culture! We should deport them all!,2
'@azjm4 #Fuckislam,2
'Kristofer is out with Cricket on a Fast Break,0
'You sow  What you reap.  Snake will bite If you keep.  The Jehadi system Goes too deep.  You sow What you reap.,2
@ThePlacardGuy @DESI_INDIAN98 Lord Ram can never be imam pisslam came out in 14th century while Ramayan was written centuries ago ,2
'@AjazkhanActor Yes no one ranking in producing terrorists and jihadist,2
"""HAPPY HIJRAH TO ALL MUSLIM BROTHER'S &amp  SISTER'S ALL OVER THE UNIVERSE     #ASMUV MULTIVENTURES CARES 4 YOU       ALL.     THANKS MANAGEMENT",1
'@TheDeepak2020In @aliaa08 Boycott Bollywood Jehadi Gang,2
'Happy New Islamic Year 1 Muharram 1442 Hijriyah.,1
'This is so tragic! Fuck Islam!,2
'Islamic terrorism Nature.,2
'@shahid_siddiqui We love Muslims but oppose Jehadi ideology.,2
'thereâ€™s a fucking. a fuckin cricket hiding somewhere in the backroom,0
'On the auspicious day of Muharram  may Allah bless you with health  wealth  peace and happiness! Happy Islamic New YearðŸ™ŒðŸ˜â¤,1
'IPL: 3 great T20 players who flopped for RR   #IPL #IPL2020 #RajasthanRoyals #t20 #t20cricket #YahooCricket,0
'A house divided by sport. Cricket in the living room and basketball in the bedroom lol,0
'That ass is so fat that it will make a muslim brother leave the nation of IslamðŸ¤¤,1
'@Imafuuunguuy1 Crazy cricket eh!,0
'On the auspicious day of Muharram  may Allah bless you with health  wealth  peace and happiness! Happy #IslamicNewYear,1
'@iShrike @drawandstrike Committee Presses Obama Admin. to Designate Muslim Brotherhood a Terrorist Group,2
"If Congress doesnâ€™t bring fairness to Big Tech, which they should have done years ago, I will do it myself with Executive Orders. In Washington, it has been ALL TALK and NO ACTION for years, and the people of our Country are sick and tired of it!",0
"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",2
'Happy Muharram   the Islamic New Year. #Muharram  @bcmuslims @MuslimsCanada @CNDMuslimForum Muslimforum,1
'@Static_a357 and once again  Hope who should be playing red ball cricket somewhere failed because this is the least suitable format for him,0
'How MS #Dhoni broke free of cricketâ€™s shackles to transcend India itself | The Independent,0
'# Cricket Practice # Cricket Corn Drills Practice Enjoy the Game of CricketðŸ,0
'@v_meimarakis @EPPGroup You hate Muslim but you are so much interested on Muslim countries.radical hypocrite,1
'@kingslayer45_ But in recent days rahul is playing really grt cricket ðŸ™†,0
'Semi finals of under 9â€™s #cricket on Sunday... mown him a practise wicket â€˜Owzatâ€™?,0
'@LegendPacLarry1 @OnFire_4Trump @Gun_YouDown @USMCUSA1 @SupremeSlaya @OlDoodyLeg @ItchynS @SansMerci89 @D0655Z @BROS20344779 @CrowTheArkn @Myinfo75008888 @Red_eyedjedi @VetsRiseUp @ksdy1099 @Tara_Writer @FBI @CIA @JM_Grock @6ROC4 @APD_31B @Karmas_Ghost @Karmas_Cafe @64OCK @grockowalski @j0lty_wolty @drinking_is @ThePirateKing__ @John_Roberts__ @Bobbitchin15 @ComeGitItPeener @NilsAngry @todeofvets @seminoledan57 @isis_ghost @delbius @vijaya @yoyoel @biz @TwitterSafety @twittersecurity @FBISeattle @realDonaldTrump @WhiteHouse @FBIWFO @jack @HettiVonG @susan_bernardo @WryConservative No it isnâ€™t ,0
'Northampton Exiles Cricket Club 3rd XI 104 for 10 lost to Chorleywood III 158 for 6,0
'@ZaidZamanHamid Afghanis  are our Muslim brother no other argument can glorify the relation,1
'That feeling when you drink cold water after 3 hours of intense cricket on a warm Sunday morning is absolutely unmatched!,0
'@Aqeel__________ @Jack89083180 @DonCheIsea Stick to cricket lad,0
'@Imamofpeace Maybe Muslim brotherhood  hesbollah  boko haram  al shabab  ISIS  ISWAP and Muslim jihadist and extremist,2
'@jamiehalls Looking nice Jamie  back to some cricket in September?,0
'@vivekagnihotri @narendramodi What else you can expect from most fake muslim extremist @ShashiTharoor,2
'Muslim are Terrorist Muhammad was the founding father of terrorist,2
'@HiSebti @phoenix2959 @ragipsoylu No problem hes a muslim thats OK geronimo muslim my brother,1
'@FredBoycott The millennium dome of cricket.,0
'Cricket Wireless (@Cricketnation),0
@islamicpepe @2103the_thinker @ApostateRidvan Again you whatsapp graduate read pew research's article on it .number of people joing pisslam is equal to number of people leaving it ðŸ¤£ðŸ¤£ many ex Muslims in sharia shitholes.,2
"Every vote for a Democrat is vote for taxpayer funded abortion up until the point of birth. Iâ€™m proudly pro-life. In Congress, Iâ€™ll FIGHT the anti-life Democratic Party and Iâ€™ll FIGHT for the rights of the unborn.",0
'@ACOBucks @ECBACO @ECB_cricket @englandcricket @tmsproducer @bbctms @BucksCricket @BucksCBpathway Out,0
'listening to it rn  iâ€™m so happy and iâ€™m so looking forward to this muharram. to new beginnings. ðŸ’–,1
'@MrCdubya @Keds1250878727 @tharon_pleiades @PatrickVLutz2 @Notinthislife62 @karencarsonking @Vote_American @Chelly1955 @kwilli1046 Well for invading private lives congress passed a law this year that internet providers can sell all of the data they collect from you online. So like anything you do online they can sell. The Muslim ban included language that would make exceptions for Christians. ,1
'@watchful_indian Simply quote their Hadiths and Quran Verses word by word and they will call you Islamophobe.,1
'iâ€™ll give up on pakistan cricket if they donâ€™t,0
"I donâ€™t know about you but western Muslims are the most annoying people god has ever created. Like wow, yâ€™all arenâ€™t in the Middle East and still manage to give us headaches.",2
'Namjoon Muslim too? Mashallah my brother,1
"'@kapthro @ThisIsChinaza @JajaPhD @BBCWorld But every terrorist is a Muslim   ""Terrorism has no religion"" Bullshit",2
'IPL\u20092020:\u2009â€˜It changes everything suddenlyâ€™ - Yuzvendra Chahal reveals one problem that has always troubled RCB,0
'@akmalfarooq302 @netanyahu @PMOIndia @narendramodi Figment of jehadi imagination,2
'@realDonaldTrump still hiding from the big bad protesters? You chicken shit mother fucker. Youâ€™re nothing but a big pussy. Guess that explains the camel toe on your face.  #BabyTrump #ChickenShitInTheBunker  #BunkerBitch ,0
'@AdvaitaKala Readical Islamic Terrorism,2
'@RahulSinhaZee Jehadi radical islamist,2
'Happy Muharram. Hijri 1442.,1
'The radical Islamic terrorism ðŸ˜¡,2
@CraigGWelch @TroyWestwood @bacchaus351 American citizen now but Jarrett was born in Iran. Huma and her parents involved in Muslim brotherhood / Saudia Arabia etc   Oh . . only posted one photo.  Not two,1
"'@F1Max_ I\'ll just sit watching golf and cricket because that\'s more exciting than ""auto sports""",0
'@jimmy__cricket So well put Jimmy  We must not let these beautiful theatres be lost for future generations to enjoy,0
'@Dravidict Same thing for Naseem shah ? Playing cricket since 17 years lol,0
HE and Trump have the same hair. Geert Wilders calls for Trump-style Muslim travel ban in Europe https://t.co/VU4XQwFgPZ ,2
'Congress Introduces Bill that Would Allow Unlimited Muslim Immigration https://t.co/SvOk4dMyAL via @po_st ,1
@RealJamesWoods To every muslim/arab in America  remember Joe Biden &  hus gang of supporters from Obama to bush to clintons killed thousands of innocent muslims &  arabs in the middle East. Don't vote for this freemasonic puppet. If biden wins expect a new American vs arabs war ,1
'Happy New Hijri Year 1442 Muharram mubarak!!   #TahunBaruIslam #muharram1442,1
'Happy new year Muharram â˜ªï¸,1
'@BarackObama @KamalaHarris You forgot to add â€œterrorist  Muslim  and threw the US trillions in debt.â€,2
'England v Pakistan  #Cricket,0
'@Ismile_alone099 @justabhi214 @mahira3728 @AbdulAziztareq3 Also brother I think you should stop using a muslim Name . It would be better âœŒðŸ¼,1
'@cricket_71 Rocky!!,0
'@hydration_daddy @wonderland449 @mzmarisaa yeah and radical islamists do it in the name of the same book peacheful islamic a read from.,2
"Not a single question about Amazon banning books at the #BigTechHearing even though Jeff Bezos is sitting right there under oath. You do know Amazon has been banning books for the last year and a half, right?  Congress is worthless.",0
British laws betray every victim of Muslim rapists! There is one rule for muslim paedos and one for everyone else! How can we change the situation when the government is submitting to Islam so much?,2
'@Cherwellcricket @OCA_Cricket What time start?,0
'Fuck Islam.,2
'@kaxev @Bilal_________ @Shack_Rat @NeuroMaliki Actually that lady was not even a Muslim. For you information my brother.,1
"""@TabeenahAnjum @Outlookindia BTW why don't I see any Jehadi resignation of INC govt there. Allies in jehad agaist hindus ?",2
'@AapGhumaKeLeLo_ @rahatindori Thank god jehadi is dead.,2
'https://t.co/NWOEyHvqdU  Interesting piece in cricinfo. Content is Vox level. Fascinating to see how saffers deal with this.,0
"""@AhmadReal03 @Saj_PakPassion I don't want this But you have the right to pray for a Muslim brother",1
'Sunil Narine is just very very good at playing cricket,0
'Very soon Muslim from Nigeria will be denied a visa to a lot of countries cos they will be tag terrorist.,2
'@prvish @TheJaggi @Aakar__Patel @khanumarfa He isnâ€™t hindu. His real name is - aakar AHMED patel,0
'Arrest all Radical Islamic terrorists.,2
'@TommyAn43229202 @ErsaiaGR @hamster300172 @HSajwanization Nice Greek words you have there my Muslim Greek brother,1
'Mahender Singh Dhoni Will be offered a BJP  ticket now As MODI  wrote  to him on his retirement  from first class cricket,0
'@goldenArchie65 @ACTBrigitte Another radical Muslim hoping to spread more slime.,2
'@Ezidi2 Please be United against these Radical Islamic Terrorists Humanity cant live with these cruel devils.,2
'Happy New Islamic Year 1442 â€¢  #Muharram #muharram1442 #Ù…Ø­Ø±Ù…_Ø§Ù„Ø­Ø±Ø§Ù…,1
'@33X6ClKNEDQVmhV @MotherOfMoMo @khanumarfa Chuslman  Whatever you alluded here that had gone to history. But your ghastly custom is still prevailing in across the World. # Women are only gizmo in Chusalman ,2
'This man say Pravin Tambe is 48????  He 48 and playing franchise T20 cricket?????  I googled...it true!,0
'Cricket in the jungle,0
'@JoeBiden Happy Muharram,1
'@RanaAyyub Why every terrorist is muslim in entire worldðŸ¤¨,2
'@titojourno Ra bazar peshawar aur us ke front per bara maidan where we used to play cricket with christians,0
'#CPL20 sammy team won by this match by cheating ok match won but match started after cut off time match to written in book of cricket,0
'@RashidaTlaib Of course a muslim terrorist would not be happy with the deal.,2
'@iyad_elbaghdadi I wish I could have faith but these verses in the Quran condemning homosexuality arenâ€™t giving me much hope,2
"""@AskAnshul Why can't these so called  Jehadi Sloganist can be arrested to incite the crimes @Uppolice",2
'CC @ECB_cricket  learn,0
'Cast for Netflix adaptation of Pinocchio announced with Ewan McGregor as Cricket,0
"'Holy Prophet SAW said:   ""The best fast after Ramadan is in the month of Muharram"".â™¥",1
'@iimcomic What do you know about mental health ?,0
'@Realist_187 I hate you mothers Idec if ur a Muslim brother ur opinions stink,1
"The world is already lost, but US and UK face challenges from Islam. These are death cult, intolerance, barbarism, freedom, free speech, being gay, quran, jihad.",2
'Happy New islamic Year #Muharram,1
'@jaden confirmed Muslim. Salam alaikum brother,1
'Pavilion and members of Marchington Cricket Club in 2002. ðŸ,0
Islamists / Moslems have mastered the corrupt art of playing the victim and blaming other cultures for the violent beliefs taught in their main books.,2
'@Miss_merryy Welcome to islam my dear,1
"""@Abcddddefgss @_Sanity_V Who said Quran can't be amended. Then why several verses of Quran.  Who wrote Allah words?",1
'@imVkohli  Congratulations @imVkohli Sirji for your 12 years complete in Indian Cricket Have a good year ahead,0
They have come to save the comedians now caz they know the comedians are mocking hindu God's not on their profit mohabbat,2
Another rapist from Pakistan. We should deport them all back to their disgusting country.,0
'Narine playinggg propoerrr cricket shotsðŸ¥ºðŸ¥ºðŸ˜ðŸ˜³,0
'Happy Islamic new year ist month #muharram,1
'@AntiBDSApp She published racist anti muslim pieces in NZ media in the weeks after the Christchurch terrorist massacres. So she has white supremacist global connections.  #GiveNothingToRacism ,0
'@Mickeyarthurcr1  Coach This Guy Has Extremely Talent..#Future @OfficialSLC #lk #Cricket,0
'Happy new year to my Muslim brothers and sisters  1st Muharram 1442. May Allah guide and assist us in all our endeavors.,1
"""@d_ktalkballs I'd like that but don't think it'll happen",0
'@Mz_Tosyn Aunty who is giving you this Nakali ...This are powerful verses of the Holy Quran,1
'@SureshChavhanke Now time to remove these Muslim terrorist,2
'Prithvi Shaw: Focus is on making most of the training sessions in the UAE #Cricket,0
'The Barbados Tridents have won the toss and will bat first!!! #SLZvBT #CPL20  #cricket #BarbadosTridents #Toss @CPL,0
"I don't really see how a Syrian fleeing a civil war  a Yazidi fleeing ISIS  and a white guy whose great-grandfather owned 250 slaves on a plantation in the deep south form a ""collective "" but whatever I don't want to get into this. ",0
'@FrustIndian Some of them will implode and boycott cricket. ðŸ‘€,0
'@123_perth @imVkohli Best #ThursdayThoughts #ViratKohli #HERO #Cricket #cricketking #ThursdayMotivation,0
'@Beathhigh Didnâ€™t know you were into cricket!,0
'1 vs. 3 Mini-Game! Paper Luigi vs. Baby Wario  Goomba and Young Cricket.,0
'Not got the app? You should! ðŸ˜„  Already got the app? New quizzes! ðŸ™Œ  Download for free: ðŸ“±,0
'KKR  KXIP  RR reach UAE ahead of #IPL2020,0
'#AAP is jehadi supporting group  And @KapilMishra_IND has exposed them,2
'@Rakulpreet @RakulFollowers Rakul Preet Singh Wishes You A Very Happy Eid Mubarak 2019,1
'â€œPinocchio is the cricket that does nothing but talk. see nothing  do nothing   achieve nothing equals time waistedâ€. Loving myself. ðŸ‘ðŸ¤£ðŸ‘Œâ¤ï¸ðŸ™ðŸ™Œ,0
'Happy Eid al-Adha to all of my #Muslim friends. #eid,1
'Happy new islamic yearâœ¨ðŸ’ž #Muharram,1
There can never be peace wherever there is Islam.,2
'New post: CRICKET-CPL-INNINGS Tridents 131-7 (18.1 overs) vs Zouks â€“ 5th match,0
'How has cricket evolved due to technologies such as AI and machine learning?,0
'Happy New Year To My Muslim Brothers and Sisters.  #Hijra1442 #Hijra #Muharram #HappyNewYear #NewIslamicYear,1
'@Linkcrossing Yeah mate if you want the real word of the living god  read the quaran as it was sent down by God through his prophet  Mohammed  praise be upon him and the Lord. ,1
'England  Australia Players Wonâ€™t Need Quarantine In UAE: RCB Chairman  | Cricket News #image# #content#,0
'@Mirageworld1 Sister are you muslim?,1
'@AJENews the muslim radical terrorist,2
'@HomerHalal @Acts17 ðŸ˜‚ðŸ˜‚ Alhamdulilah.   Have you also seen brother Whaatwa became a Muslim finally ?,1
"'@SethShruti Since one year ago paradise was saved from ""RADICAL ISLAMIC JIHADI FORCES""",2
'BoBama reveals his true self which is aligned to radical@Muslim hate of Christians who founded America.,2
Syrian community hosting a Get Together to bring Londoners closer  while honouring their friend and #Grenfell victim  Mohammed Alhajali ,0
It was mobbing the poor girl.... Instead of helping her... Jump into conclusions ....impulsive,0
'i could beat the shit out of a camel if the fucker tested me ,0
'Happy Muharram Peeps! ðŸŽ‰ May this new year brings a lot of serenity  prosperity and happiness to our lives âœ¨ #IslamicNewYear  #bukabukubaru,1
'@Nushrratt Hope you pray with this emotion and dedication in moharram tooðŸ™ðŸ»ðŸ¤²ðŸ»,1
'How MS Dhoni broke free of cricketâ€™s shackles to transcend India itself,0
'@TanjimPurba @Iearndaily Not every muslim is terrorist But Every terrorist is muslim Soo Terrorist are from islamðŸ˜Ž,2
'Why are @SercoGroup stopping the  public entering hotels with the illegal Jihadi Isis terrorist muslim  immigrants in them???,2
'@RepGosar She was picked because illiterate Democrats  illegal aliens  and Muslim terrorist identify with herðŸ’©\U0001f9a8,2
'@msdhoni @narendramodi Plz back in international cricket.... mahi sir..... plz plz plz plz plz.....ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0
'MS Dhoni grateful to PM Modi for warm letter after retirement: Thank you for the appreciation - Sports News,0
"""@itizntwatitznot We don't apologise to muslim terrorist and never will.",2
'@greenroze15 @klayn09 @BorisJohnson Again  the verses are FROM the Quran--look it up yourself like I did.,1
'ðŸ’•ðŸ’•Happy Islamic New YearðŸ’•ðŸ’• 1st Muharram 1442âœ…âœ…,1
'HappyðŸŒ™Muharram! ðŸŒ™ðŸŒ™ðŸŒ™Islamic  New year!!!,1
'A girl of Arab origin  an authentic Muslim  jealous  my sister,1
'@laralogan @keithellison is a Muslim Brother,1
'@KaoticXIII Bro.... you onstan?? Nobody dont actively watch every minute of cricket.,0
'Finchampstead sail to victory after strong batting performance. @FinchCCOfficial,0
"""@ANI You are a responsible agency don't spread fake news   by whom they are protecting? Muslim = terrorist",2
'All over World see Islamic terrorism Nature.,2
'@rex_arms @2REPmac nice cricket ground,0
'Happy Muharram. Alhamdulillah ðŸ˜‡,1
"""@Cric_diary_ Yes  Anything good whether it's comedy shows  pro-wrestling  cricket  and all.",0
"Why you guys counter the modi govt decisions, its fact there is black money cleanup stand taken ... so many discussions on news channel, individuals meetings 
Why so much of efforts made by media and make people scared and provoke",0
'@Waspapping_ Behold a jihadist,2
'Blasphemy law is not above criticism https://t.co/fiVukabjiu #blasphemy #pakistan ,0
'@EvanAKilgore @BarackObama Heâ€™s the radical Islamic Trojan horse!,2
'@Kaochar2 @AminaZoubeidi @HajjarJoud @AyeshaShafi14 @asmaakenawy @SeragHashem @s_aldubayan Happy Muharram dear Salmaâ¤ï¸,1
'@ECB_cricket Welcome to the 21st century,0
@Anuraag20_16 @_JoblessInsaan_ @humans_writes Nowhere it's written that women must die after husband is dead. The rajputs first started it. Tell me why shivaji maharaj's mother didn't commit sati? Caste system was invented by Brahmins. Hinduism has varna system you ignorant chusalman ,2
'Emotionally wrecking accounts of #APSAttack survivors by @IssamAhmed https://t.co/c5acd3AiyO #APSMartyrs ,0
'@mushymadeline YOU STILL CALLED A MUSLIM NIGGA A TERRORIST THO,2
'@sardesairajdeep @ambuly Scool college cricket and outside work are  all filled with politicians....u forgot to mention that!!!,0
'@msdhoni @narendramodi You retired in cricket  But not in our hearts  Forever MSD â¤â¤â¤â¤,0
'What sports stars got up to on social media,0
'@La_Sophista @johnsirtease So are we expecting all other sides to come out and be honest too?,0
"""@AshishJaggi_1 @anirudhganu First this jehadi dog should be encountered for threatening someone's life.",2
'@olbuddycreates Yes.  At Walmart.  Always at Walmart.,0
'We will reclaim every temples destroyed by muslim Terrorist extremist groups. Cry the river will you?,2
"""@rcampbellpalmer If the human being and fish can coexist peacefully  I'm sure beavers and cricket can.",0
'Happy new Islamic year ðŸŽ‰  1st of Muharram  May Allah continue to guide us and make it a prosperous year for us  #IslamicNewYear,1
'Awal muharram &amp  Happy New Year!!,1
